Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
"Egypt, Arab Rep.",EGY,2000,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,52.9
"Egypt, Arab Rep.",EGY,1998,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,47.2
"Egypt, Arab Rep.",EGY,1997,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,52
"Egypt, Arab Rep.",EGY,1996,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,39.1
"Egypt, Arab Rep.",EGY,1995,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,42.5
"Egypt, Arab Rep.",EGY,1993,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,52.9
"Egypt, Arab Rep.",EGY,1992,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,57.1
"Egypt, Arab Rep.",EGY,1991,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,52.1
"Egypt, Arab Rep.",EGY,1988,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,57
"Egypt, Arab Rep.",EGY,2021,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97.1
"Egypt, Arab Rep.",EGY,2014,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,91.5
"Egypt, Arab Rep.",EGY,2008,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,78.9
"Egypt, Arab Rep.",EGY,2005,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,74.2
"Egypt, Arab Rep.",EGY,2003,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,69.4
"Egypt, Arab Rep.",EGY,2000,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,60.9
"Egypt, Arab Rep.",EGY,1998,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,55.2
"Egypt, Arab Rep.",EGY,1997,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,56.4
"Egypt, Arab Rep.",EGY,1996,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,46.3
"Egypt, Arab Rep.",EGY,1995,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,46.2
"Egypt, Arab Rep.",EGY,1993,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,40.7
"Egypt, Arab Rep.",EGY,1992,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,40.7
"Egypt, Arab Rep.",EGY,1991,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,36.5
"Egypt, Arab Rep.",EGY,1988,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,34.6
"Egypt, Arab Rep.",EGY,2021,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,3.9
"Egypt, Arab Rep.",EGY,2014,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,6.2
"Egypt, Arab Rep.",EGY,2008,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,5.4
"Egypt, Arab Rep.",EGY,2005,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,4.2
"Egypt, Arab Rep.",EGY,2003,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,7
"Egypt, Arab Rep.",EGY,1995,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,9.8
"Egypt, Arab Rep.",EGY,1992,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,7.9
"Egypt, Arab Rep.",EGY,1991,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,9
"Egypt, Arab Rep.",EGY,1988,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,10.2
"Egypt, Arab Rep.",EGY,2021,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,3.6
"Egypt, Arab Rep.",EGY,2014,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,7.7
"Egypt, Arab Rep.",EGY,2008,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,8.1
"Egypt, Arab Rep.",EGY,2005,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,6.6
"Egypt, Arab Rep.",EGY,2003,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,10.1
"Egypt, Arab Rep.",EGY,1995,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,11.6
"Egypt, Arab Rep.",EGY,1992,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,8.6
"Egypt, Arab Rep.",EGY,1991,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,11.9
"Egypt, Arab Rep.",EGY,1988,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,10.9
"Egypt, Arab Rep.",EGY,2023,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,17
"Egypt, Arab Rep.",EGY,2022,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,24
"Egypt, Arab Rep.",EGY,2021,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,42
"Egypt, Arab Rep.",EGY,2020,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,31
"Egypt, Arab Rep.",EGY,2019,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,19
"Egypt, Arab Rep.",EGY,2018,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,20
"Egypt, Arab Rep.",EGY,2017,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,21
"Egypt, Arab Rep.",EGY,2016,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,23
"Egypt, Arab Rep.",EGY,2015,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,24
"Egypt, Arab Rep.",EGY,2014,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,26
"Egypt, Arab Rep.",EGY,2013,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,27
"Egypt, Arab Rep.",EGY,2012,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,29
"Egypt, Arab Rep.",EGY,2011,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,31
"Egypt, Arab Rep.",EGY,2010,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,32
"Egypt, Arab Rep.",EGY,2009,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,34
"Egypt, Arab Rep.",EGY,2008,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,36
"Egypt, Arab Rep.",EGY,2007,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,38
"Egypt, Arab Rep.",EGY,2006,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,40
"Egypt, Arab Rep.",EGY,2005,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,41
"Egypt, Arab Rep.",EGY,2004,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,43
"Egypt, Arab Rep.",EGY,2003,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,45
"Egypt, Arab Rep.",EGY,2002,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,48
"Egypt, Arab Rep.",EGY,2001,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,50
"Egypt, Arab Rep.",EGY,2000,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,53
"Egypt, Arab Rep.",EGY,1999,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,56
"Egypt, Arab Rep.",EGY,1998,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,60
"Egypt, Arab Rep.",EGY,1997,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,64
"Egypt, Arab Rep.",EGY,1996,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,69
"Egypt, Arab Rep.",EGY,1995,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,75
"Egypt, Arab Rep.",EGY,1994,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,81
"Egypt, Arab Rep.",EGY,1993,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,86
"Egypt, Arab Rep.",EGY,1992,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,93
"Egypt, Arab Rep.",EGY,1991,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,100
"Egypt, Arab Rep.",EGY,1990,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,107
"Egypt, Arab Rep.",EGY,1989,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,114
"Egypt, Arab Rep.",EGY,1988,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,121
"Egypt, Arab Rep.",EGY,1987,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,128
"Egypt, Arab Rep.",EGY,1986,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,135
"Egypt, Arab Rep.",EGY,1985,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,141
"Egypt, Arab Rep.",EGY,2015,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,15
"Egypt, Arab Rep.",EGY,2014,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,19
"Egypt, Arab Rep.",EGY,2013,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,19
"Egypt, Arab Rep.",EGY,2012,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,21
"Egypt, Arab Rep.",EGY,2011,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,23
"Egypt, Arab Rep.",EGY,2010,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,23
"Egypt, Arab Rep.",EGY,2009,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,26
"Egypt, Arab Rep.",EGY,2008,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,21
"Egypt, Arab Rep.",EGY,2007,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,28
"Egypt, Arab Rep.",EGY,2006,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,31
"Egypt, Arab Rep.",EGY,2005,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,30
"Egypt, Arab Rep.",EGY,2004,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,29
"Egypt, Arab Rep.",EGY,2003,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,38
"Egypt, Arab Rep.",EGY,2002,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,35
"Egypt, Arab Rep.",EGY,2001,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,28
"Egypt, Arab Rep.",EGY,2000,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,27
"Egypt, Arab Rep.",EGY,1993,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,138
"Egypt, Arab Rep.",EGY,1992,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,38
"Egypt, Arab Rep.",EGY,1991,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,39
"Egypt, Arab Rep.",EGY,1987,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,64
"Egypt, Arab Rep.",EGY,2009,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,62.23
"Egypt, Arab Rep.",EGY,2009,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,51.48
"Egypt, Arab Rep.",EGY,2023,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,16.75719461
"Egypt, Arab Rep.",EGY,2022,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,17.13967803
"Egypt, Arab Rep.",EGY,2021,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,18.98369981
"Egypt, Arab Rep.",EGY,2020,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,19.53091623
"Egypt, Arab Rep.",EGY,2019,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,21.38501274
"Egypt, Arab Rep.",EGY,2018,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,21.38958248
"Egypt, Arab Rep.",EGY,2017,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,36.97716354
"Egypt, Arab Rep.",EGY,2016,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,38.3712701
"Egypt, Arab Rep.",EGY,2015,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,40.16146008
"Egypt, Arab Rep.",EGY,2014,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,43.2067497
"Egypt, Arab Rep.",EGY,2013,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,42.86110572
"Egypt, Arab Rep.",EGY,2012,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,37.60866279
"Egypt, Arab Rep.",EGY,2011,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,43.36451962
"Egypt, Arab Rep.",EGY,2010,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,42.85028994
"Egypt, Arab Rep.",EGY,2009,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,46.02630467
"Egypt, Arab Rep.",EGY,2008,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,45.60700081
"Egypt, Arab Rep.",EGY,2007,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,46.52094043
"Egypt, Arab Rep.",EGY,2006,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,43.32177911
"Egypt, Arab Rep.",EGY,2005,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,46.62193542
"Egypt, Arab Rep.",EGY,2004,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,46.78224307
"Egypt, Arab Rep.",EGY,2003,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,39.0529742
"Egypt, Arab Rep.",EGY,2002,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,27.55439796
"Egypt, Arab Rep.",EGY,2001,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,31.9299687
"Egypt, Arab Rep.",EGY,2000,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,39.39442786
"Egypt, Arab Rep.",EGY,1999,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,31.91169529
"Egypt, Arab Rep.",EGY,1998,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,35.33284314
"Egypt, Arab Rep.",EGY,1997,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,40.516382
"Egypt, Arab Rep.",EGY,1996,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,40.50862875
"Egypt, Arab Rep.",EGY,1995,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,42.47519699
"Egypt, Arab Rep.",EGY,1994,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,46.97089306
"Egypt, Arab Rep.",EGY,1993,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,46.4474637
"Egypt, Arab Rep.",EGY,1992,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,52.35444941
"Egypt, Arab Rep.",EGY,1991,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,48.70567793
"Egypt, Arab Rep.",EGY,2023,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,19.05506524
"Egypt, Arab Rep.",EGY,2022,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,19.26676388
"Egypt, Arab Rep.",EGY,2021,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,19.3491913
"Egypt, Arab Rep.",EGY,2020,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,20.53669279
"Egypt, Arab Rep.",EGY,2019,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,21.11479416
"Egypt, Arab Rep.",EGY,2018,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,21.74740481
"Egypt, Arab Rep.",EGY,2017,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,21.79430812
"Egypt, Arab Rep.",EGY,2016,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,22.05858476
"Egypt, Arab Rep.",EGY,2015,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,22.01115174
"Egypt, Arab Rep.",EGY,2014,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,23.38773037
"Egypt, Arab Rep.",EGY,2013,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,24.075083
"Egypt, Arab Rep.",EGY,2012,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,24.4170839
"Egypt, Arab Rep.",EGY,2011,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,25.64737278
"Egypt, Arab Rep.",EGY,2010,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,24.63191514
"Egypt, Arab Rep.",EGY,2009,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,25.84827526
"Egypt, Arab Rep.",EGY,2008,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,28.14068092
"Egypt, Arab Rep.",EGY,2007,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,27.67540021
"Egypt, Arab Rep.",EGY,2006,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,28.37260889
"Egypt, Arab Rep.",EGY,2005,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,27.33152947
"Egypt, Arab Rep.",EGY,2004,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,28.60269164
"Egypt, Arab Rep.",EGY,2003,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,27.81052208
"Egypt, Arab Rep.",EGY,2002,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,27.51371223
"Egypt, Arab Rep.",EGY,2001,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,27.73230363
"Egypt, Arab Rep.",EGY,2000,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,27.40383278
"Egypt, Arab Rep.",EGY,1999,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,27.95378683
"Egypt, Arab Rep.",EGY,1998,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,28.53836444
"Egypt, Arab Rep.",EGY,1997,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,29.22787191
"Egypt, Arab Rep.",EGY,1996,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,29.0199357
"Egypt, Arab Rep.",EGY,1995,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,31.95522037
"Egypt, Arab Rep.",EGY,1994,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,32.15190556
"Egypt, Arab Rep.",EGY,1993,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,32.46627054
"Egypt, Arab Rep.",EGY,1992,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,34.50910923
"Egypt, Arab Rep.",EGY,1991,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,34.65004398
"Egypt, Arab Rep.",EGY,2024,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,4.36
"Egypt, Arab Rep.",EGY,2023,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,4.394
"Egypt, Arab Rep.",EGY,2022,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,4.438
